time,eye angle,Simulation_reset
0.0,-5.68412465234e-05
0.01,-7.09387536744e-05
0.02,-4.71204965162e-05
0.03,-6.22089737856e-06
0.04,3.4480169846e-05
0.05,5.5516255864e-05
0.06,5.54728455189e-05
0.07,3.88701869038e-05
0.08,1.07969038696e-05
0.09,-2.04415090606e-05
0.1,-4.7200261819e-05
0.11,-6.42433200451e-05
0.12,-6.81468363295e-05
0.13,-6.03980134382e-05
0.14,-4.39790851101e-05
0.15,-2.27644929911e-05
0.16,-9.72834612423e-07
0.17,1.85251265163e-05
0.18,3.54246906196e-05
0.19,4.34852772e-05
0.2,4.43502636234e-05
0.21,3.94851199053e-05
0.22,3.05251506854e-05
0.23,1.92897164304e-05
0.24,7.52127591941e-06
0.25,-3.32258874458e-06
0.26,-1.22292888385e-05
0.27,-1.88430396681e-05
0.28,-2.16596000726e-05
0.29,-2.15994026904e-05
0.3,-1.96265733572e-05
0.31,-1.57705901391e-05
0.32,-1.10121246939e-05
0.33,-5.48367359743e-06
0.34,-9.53476929411e-07
0.35,3.07262266341e-06
0.36,5.77792134004e-06
0.37,7.38495986274e-06
0.38,7.98241473321e-06
0.39,7.7623035124e-06
0.4,6.96632235497e-06
0.41,6.63076395879e-06
0.42,4.20690313296e-06
0.43,2.54988550852e-06
0.44,9.50095951691e-07
0.45,-8.92911220074e-07
0.46,-1.64548799253e-06
0.47,-2.09611877944e-06
0.48,-2.3299907066e-06
0.49,-2.37574539641e-06
0.5,-2.29285950759e-06
0.51,-2.12837322922e-06
0.52,-1.92206651661e-06
0.53,-1.70865517113e-06
0.54,-1.5048754598e-06
0.55,-1.32957436128e-06
0.56,-1.18334345922e-06
0.57,-7.82297491675e-07
0.58,-6.462946609e-07
0.59,-6.21811508061e-07
0.6,5.27113306781e-07
0.61,8.36684904915e-07
0.62,1.11380597501e-06
0.63,1.25975877019e-06
0.64,1.31022029093e-06
0.65,1.26795331301e-06
0.66,1.10802117703e-06
0.67,8.50164068922e-07
0.68,5.04287971381e-07
0.69,-5.85490179894e-07
0.7,-8.14118691572e-07
0.71,-8.61898524551e-07
0.72,-6.86033554409e-07
0.73,-4.87932372728e-07
0.74,5.81436642833e-07
0.75,5.16499848224e-07
0.76,-4.82034905769e-07
0.77,-5.57009814273e-07
0.78,-5.09114753022e-07
0.79,-5.13569208049e-07
0.8,-5.65793552454e-07
0.81,-4.75036662007e-07
0.82,-4.87440951602e-07
0.83,4.47759973543e-07
0.84,-0.0243210305331
0.85,-0.073589927306
0.86,-0.14348455712
0.87,-0.222694651334
0.88,-0.296480449658
0.89,-0.352282246965
0.9,-0.40626763831
0.91,-0.421299492082
0.92,-0.424822782397
0.93,-0.427466097198
0.94,-0.43002796247
0.95,-0.432357633254
0.96,-0.434333210391
0.97,-0.435891692748
0.98,-0.437018537873
0.99,-0.437734335867
1.0,-0.43808353222
1.01,-0.438124319359
1.02,-0.437921718265
1.03,-0.437541919153
1.04,-0.437048613792
1.05,-0.436500500426
1.06,-0.435949057127
1.07,-0.435437679014
1.08,-0.435000258868
1.09,-0.434661052023
1.1,-0.434434169888
1.11,-0.434324126374
1.12,-0.434326653548
1.13,-0.434429789126
1.14,-0.43461590934
1.15,-0.419310423872
1.16,-0.412138161344
1.17,-0.412428465227
1.18,-0.409993482784
1.19,-0.40713455056
1.2,-0.39727431708
1.21,-0.370962989995
1.22,-0.339870581642
1.23,-0.310883346311
1.24,-0.288978181812
1.25,-0.276349492109
1.26,-0.271612765468
1.27,-0.270340072323
1.28,-0.269401779471
1.29,-0.268515370583
1.3,-0.267734328002
1.31,-0.267099993746
1.32,-0.266631892925
1.33,-0.266331419688
1.34,-0.266186942658
1.35,-0.266178276142
1.36,-0.266280228691
1.37,-0.266465856445
1.38,-0.26670834497
1.39,-0.266982844935
1.4,-0.267267151849
1.41,-0.267542683028
1.42,-0.267794690114
1.43,-0.268012363039
1.44,-0.268189071236
1.45,-0.268321773147
1.46,-0.26841112944
1.47,-0.26846054346
1.48,-0.268475940426
1.49,-0.268464769892
1.5,-0.27395010579
1.51,-0.280150136184
1.52,-0.285692053781
1.53,-0.290390225593
1.54,-0.29432709381
1.55,-0.297625562582
1.56,-0.30039359436
1.57,-0.302716619069
1.58,-0.304661070103
1.59,-0.306471067427
1.6,-0.30781514193
1.61,-0.309109792754
1.62,-0.309465644151
1.63,-0.303072654572
1.64,-0.278487390175
1.65,-0.23017856704
1.66,-0.161581454041
1.67,-0.0837874854757
1.68,-0.00699473709756
1.69,0.0480585719895
1.7,0.101157888119
1.71,0.115991745244
1.72,0.119522063382
1.73,0.122182303591
1.74,0.124749653295
1.75,0.127071262254
1.76,0.12902470007
1.77,0.130547699709
1.78,0.131626837434
1.79,0.132284770878
1.8,0.132568120576
1.81,0.132537671771
1.82,0.132261020316
1.83,0.1318067377
1.84,0.131240712624
1.85,0.130623106302
1.86,0.130006762367
1.87,0.129435519367
1.88,0.128943466729
1.89,0.128554511914
1.9,0.128282039034
1.91,0.128129751124
1.92,0.128092144595
1.93,0.128156388112
1.94,0.128303728708
1.95,0.112242463646
1.96,0.0940812438235
1.97,0.0920893744446
1.98,0.0893747378162
1.99,0.0790286500145
2.0,0.0586805525427
2.01,0.0297910292865
2.02,-0.00238780490564
2.03,-0.0318785234491
2.04,-0.0540735806702
2.05,-0.0668174869787
2.06,-0.071514991565
2.07,-0.0729709683111
2.08,-0.0740909184379
2.09,-0.0751220496268
2.1,-0.0760117877169
2.11,-0.0767227524089
2.12,-0.0772407463239
2.13,-0.0775702332511
2.14,-0.0777285841874
2.15,-0.0777417328687
2.16,-0.0776397375709
2.17,-0.0774540998225
2.18,-0.0772152009237
2.19,-0.0769508019719
2.2,-0.0766851231377
2.21,-0.0764378163988
2.22,-0.0762241068176
2.23,-0.0760542216475
2.24,-0.0759339605199
2.25,-0.0758646668284
2.26,-0.0758439727617
2.27,-0.0758664584104
2.28,-0.0759242372567
2.29,-0.0760081223929
2.3,-0.0664696889565
2.31,-0.0556613538393
2.32,-0.0447823396984
2.33,-0.035053374061
2.34,-0.0281523555086
2.35,-0.021524375459
2.36,-0.0160584562309
2.37,-0.0124034532022
2.38,-0.00962641277937
2.39,-0.00739107429587
2.4,-0.00522382850816
2.41,-0.00372004792994
2.42,-0.00327815759716
2.43,-0.0030127339843
2.44,-0.00280918186115
2.45,-0.0265800677455
2.46,-0.0749396105881
2.47,-0.143632565379
2.48,-0.214920371502
2.49,-0.286651529402
2.5,-0.341546959281
2.51,-0.373293042551
2.52,-0.385310796929
2.53,-0.395273419196
2.54,-0.398654503145
2.55,-0.40108331854
2.56,-0.403242408218
2.57,-0.405055019197
2.58,-0.406468402893
2.59,-0.407472801372
2.6,-0.408090636829
2.61,-0.408366285441
2.62,-0.408356691384
2.63,-0.408124870877
2.64,-0.407734518245
2.65,-0.407246471787
2.66,-0.406716287272
2.67,-0.406192086396
2.68,-0.405713789116
2.69,-0.405311835188
2.7,-0.405007223703
2.71,-0.404811195548
2.72,-0.40472595524
2.73,-0.404745619723
2.74,-0.404857388354
2.75,-0.405043575435
2.76,-0.393484446868
2.77,-0.380383513279
2.78,-0.368674714744
2.79,-0.358749632298
2.8,-0.350429846118
2.81,-0.343452247711
2.82,-0.337586747399
2.83,-0.332652417786
2.84,-0.328510192787
2.85,-0.324975242688
2.86,-0.321589761319
2.87,-0.319187313153
2.88,-0.316942653241
2.89,-0.315484113503
2.9,-0.31440170902
2.91,-0.313672307608
2.92,-0.313157799815
2.93,-0.31283786513
2.94,-0.312654883265
2.95,-0.312531944257
2.96,-0.312513739004
2.97,-0.312548352314
2.98,-0.312604829604
2.99,-0.312667964656
3.0,-0.312716470704
3.01,-0.312752717335
3.02,-0.312762115669
3.03,-0.31274211623
3.04,-0.312699666686
3.05,-0.312677877459
3.06,-0.31256430629
3.07,-0.312478523716
3.08,-0.312385373062
3.09,-0.31230032744
3.1,-0.312237373566
3.11,-0.312187890309
3.12,-0.312145190844
3.13,-0.312116271151
3.14,-0.31210722244
3.15,-0.312110827122
3.16,-0.312123344088
3.17,-0.312141918102
3.18,-0.312164000362
3.19,-0.312187296647
3.2,-0.312209770275
3.21,-0.312229823218
3.22,-0.312271532376
3.23,-0.312328726739
3.24,-0.305655473797
3.25,-0.280480872213
3.26,-0.231169680311
3.27,-0.161222387618
3.28,-0.0819366183106
3.29,-0.00134389871656
3.3,0.073019682832
3.31,0.107649278404
3.32,0.131446270975
3.33,0.135492046767
3.34,0.138235754282
3.35,0.140875188789
3.36,0.143267911191
3.37,0.145287469452
3.38,0.146868664147
3.39,0.147996622046
3.4,0.148693617469
3.41,0.149006556905
3.42,0.148996887854
3.43,0.148733068481
3.44,0.14828463312
3.45,0.147718523306
3.46,0.147096035992
3.47,0.146471220717
3.48,0.145889177481
3.49,0.145889177481
